,race,distance,restricted_distance,rdiff,adiff,n_cameras
Census Tract 6501,white,456.2,472.3,3.529153879877252,16.100000000000023,1
Census Tract 3302,white,902.9000000000001,914.8000000000001,1.3179754125595278,11.899999999999977,1
Census Tract 4206,black,1133.6,1238.0,9.209597741707842,104.40000000000009,5
Census Tract 4207,black,1153.5,1308.6,13.446033810143035,155.0999999999999,5
Census Tract 6610,white,774.8000000000001,791.5,2.155394940629831,16.699999999999932,1
Census Tract 101,white,2137.9,2186.1000000000004,2.254548856354379,48.20000000000027,3
Census Tract 2303,white,1320.0,1384.8999999999999,4.916666666666656,64.89999999999986,6
Census Tract 6404,white,324.4,324.4,0.0,0.0,0
Census Tract 6405,white,305.5,305.5,0.0,0.0,0
Census Tract 6407,white,176.0,176.0,0.0,0.0,0
Census Tract 1512,white,1759.8000000000002,1824.1,3.65382429821569,64.29999999999973,7
Census Tract 3108,white,830.0,841.9,1.4337349397590335,11.899999999999977,1
Census Tract 6604,white,494.20000000000005,543.2,9.915014164305948,49.0,1
Census Tract 6704,black,710.3000000000001,826.8,16.401520484302388,116.49999999999989,3
Census Tract 3404,white,882.2,894.1,1.3489004760825183,11.899999999999977,1
Census Tract 4208,black,1214.9,1370.0,12.766482838093662,155.0999999999999,5
Census Tract 4212,black,1200.4999999999998,1287.4,7.23865056226575,86.90000000000032,5
Census Tract 6611,white,645.7,655.2,1.4712714883072635,9.5,1
Census Tract 2225,white,1353.0,1364.9,0.8795269770879595,11.900000000000091,1
Census Tract 1902,white,1581.0,1687.8,6.755218216318783,106.79999999999995,8
Census Tract 3906,black,1200.0,1211.9,0.9916666666666742,11.900000000000091,1
Census Tract 103,white,2065.0,2120.0000000000005,2.6634382566586177,55.000000000000455,3
Census Tract 106,white,2021.3000000000002,2069.5,2.384603967743522,48.19999999999982,3
Census Tract 202,white,2045.8000000000002,2142.3999999999996,4.721869195424746,96.59999999999945,6
Census Tract 1508,white,1569.6,1597.8,1.7966360856269143,28.200000000000045,2
Census Tract 1511,white,1691.0,1742.3000000000002,3.03370786516855,51.30000000000018,6
Census Tract 2301,white,1330.3000000000002,1350.1999999999998,1.495903179733867,19.899999999999636,2
Census Tract 1601,white,1527.0,1538.9,0.779305828421748,11.900000000000091,1
Census Tract 1602,white,1490.8,1502.6999999999998,0.7982291387174579,11.899999999999864,1
Census Tract 1604,white,1480.2,1537.3000000000002,3.857586812592902,57.100000000000136,2
Census Tract 3106,white,874.9,886.8000000000001,1.3601554463367347,11.900000000000091,1
Census Tract 3109,white,811.0999999999999,823.0,1.4671433855258404,11.900000000000091,1
Census Tract 3204,white,1034.5,1046.4,1.1503141614306518,11.900000000000091,1
Census Tract 615,white,1467.6,1499.6999999999998,2.187244480784949,32.09999999999991,2
Census Tract 3206,white,1004.4,1016.3000000000001,1.1847869374751185,11.900000000000091,1
Census Tract 7403,white,1816.5,1958.4,7.811725846407932,141.9000000000001,3
Census Tract 6607,black,686.8,787.5,14.662201514269082,100.70000000000005,3
Census Tract 2227,white,1385.7,1404.8,1.3783647254095337,19.09999999999991,2
Census Tract 2212,white,1373.3,1410.9,2.737930532294483,37.600000000000136,2
Census Tract 1607,white,1453.4,1465.3,0.8187697812026877,11.899999999999864,1
Census Tract 2222,white,1250.5,1262.4,0.9516193522591035,11.900000000000091,1
Census Tract 3405,white,905.8,917.7,1.313755795981463,11.900000000000091,1
Census Tract 3301,white,926.0,937.9000000000001,1.285097192224632,11.900000000000091,1
Census Tract 3403,white,930.1,942.0,1.2794323191054702,11.899999999999977,1
Census Tract 3504,white,926.3,938.2,1.2846809888805022,11.900000000000091,1
Census Tract 7505,black,1620.8000000000002,1733.6000000000001,6.9595261599210225,112.79999999999995,3
Census Tract 7504,white,1706.5,1848.4,8.315265162613542,141.9000000000001,3
Census Tract 7502,black,1524.7,1666.6,9.306748868629885,141.89999999999986,3
Census Tract 4302,black,1428.6000000000001,1459.8000000000002,2.1839563208735853,31.200000000000045,6
Census Tract 6608,white,600.1,643.2,7.182136310614901,43.10000000000002,2
Census Tract 6609,white,659.9,715.0,8.349749962115476,55.10000000000002,1
Census Tract 6702,black,775.2,896.7,15.673374613003094,121.5,3
Census Tract 6703,black,770.1,868.4,12.764576029087124,98.29999999999995,3
Census Tract 2226,white,1351.5,1371.4,1.472438031816507,19.90000000000009,2
Census Tract 2304,white,1281.5,1368.7,6.8045259461568515,87.20000000000005,6
Census Tract 1704,white,1949.0,2134.5,9.517701385325807,185.5,6
Census Tract 3807,black,1021.9,1033.8,1.1644975046482022,11.899999999999977,1
Census Tract 3819,black,1148.5,1173.8000000000002,2.2028733130169944,25.300000000000182,3
Census Tract 3902,black,1152.6,1164.5,1.0324483775811288,11.900000000000091,1
Census Tract 1710,white,1871.3000000000002,1997.1000000000004,6.7225992625447635,125.80000000000018,5
Census Tract 1801,white,1833.9,1959.7,6.8596979115546075,125.79999999999995,5
Census Tract 3903,black,1153.1,1165.0,1.032000693781987,11.900000000000091,1
Census Tract 4003,black,1066.3000000000002,1185.0,11.131951608365357,118.69999999999982,3
Census Tract 4004,black,1075.1,1193.8,11.040833410845508,118.70000000000005,3
Census Tract 4005,black,1039.9,1152.6,10.837580536590039,112.69999999999982,3
Census Tract 4008,black,1119.6,1172.1,4.689174705251876,52.5,5
Census Tract 4403,black,1243.5,1315.0,5.749899477281866,71.5,4
Census Tract 4407,black,1359.5,1431.0,5.259286502390585,71.5,4
Census Tract 4308,black,1523.4,1542.5,1.2537744518839378,19.09999999999991,6
Census Tract 6718,black,960.5999999999999,997.4,3.8309389964605525,36.80000000000007,5
Census Tract 6805,black,841.1,966.6999999999999,14.932826061110442,125.59999999999991,3
Census Tract 6811,black,949.4,983.1999999999999,3.5601432483673854,33.799999999999955,4
Census Tract 2001,white,1543.1000000000001,1596.3000000000002,3.4476054695094316,53.200000000000045,2
Census Tract 4102,black,1260.9,1272.8,0.9437703227853012,11.899999999999864,1
Census Tract 6806,black,869.0,941.4000000000001,8.331415420023024,72.40000000000009,4
Census Tract 1706,white,2108.3999999999996,2291.2,8.670081578448123,182.80000000000018,6
Census Tract 3805,white,980.0999999999999,992.0,1.2141618202224358,11.900000000000091,1
Census Tract 3817,white,1040.1,1052.0,1.1441207576194685,11.900000000000091,1
Census Tract 4303,black,1385.2,1494.6999999999998,7.904995668495507,109.49999999999977,6
Census Tract 4309,black,1460.7000000000003,1536.7,5.202984870267664,75.99999999999977,6
Census Tract 4312,black,1549.6000000000001,1607.8000000000002,3.7558079504388253,58.200000000000045,7
Census Tract 2308,black,1278.3999999999999,1331.4,4.145807259073861,53.00000000000023,5
Census Tract 2311,black,1206.0,1227.3000000000002,1.7661691542288707,21.300000000000182,4
Census Tract 1709,white,1962.4000000000003,2092.3,6.619445576844672,129.89999999999986,6
Census Tract 2101,white,1331.6,1343.5,0.8936617602883818,11.900000000000091,1
Census Tract 4202,black,1267.6,1360.1000000000001,7.297254654465149,92.50000000000023,5
Census Tract 4203,black,1246.4,1348.2,8.167522464698326,101.79999999999995,5
Census Tract 4406,black,1321.3000000000002,1392.8000000000002,5.411337319306743,71.5,4
Census Tract 4408,black,1445.6,1517.1000000000001,4.946043165467642,71.50000000000023,4
Census Tract 4409,black,1421.1999999999998,1492.7000000000003,5.030959752322014,71.50000000000045,4
Census Tract 5604,white,276.0,287.9,4.311594202898542,11.899999999999977,1
Census Tract 4503,black,1542.9,1629.9,5.638732257437293,87.0,6
Census Tract 6719,black,940.5999999999999,967.2,2.827982139060189,26.600000000000136,5
Census Tract 6720,black,869.5,886.3,1.9321449108683098,16.799999999999955,4
Census Tract 6809,black,972.6999999999999,1107.2,13.827490490387593,134.5000000000001,4
Census Tract 6810,black,889.8,1024.3000000000002,15.115756349741542,134.50000000000023,4
Census Tract 2402,white,1146.1,1158.0,1.0383038129308169,11.900000000000091,1
Census Tract 2403,white,1175.6000000000001,1187.5,1.0122490643075759,11.899999999999864,1
Census Tract 2002,white,1469.3000000000002,1590.5,8.248825971551065,121.19999999999982,8
Census Tract 4105,black,1173.0,1291.7,10.119352088661556,118.70000000000005,3
Census Tract 4106,black,1205.1,1303.1000000000001,8.132105219483881,98.00000000000023,3
Census Tract 1701,white,1777.3000000000002,1962.8000000000002,10.437179992122882,185.5,6
Census Tract 1702,white,1749.3000000000002,1873.6,7.105699422626177,124.29999999999973,5
Census Tract 1703,white,1834.0,2017.1000000000001,9.983642311886594,183.10000000000014,6
Census Tract 3818,black,1096.8000000000002,1121.3999999999999,2.242888402625791,24.59999999999968,3
Census Tract 1705,white,2136.8,2322.3,8.681205540995881,185.5,6
Census Tract 3514,black,943.8,955.7,1.2608603517694523,11.900000000000091,1
Census Tract 3812,black,1129.4,1141.3,1.0536568089250808,11.899999999999864,1
Census Tract 3814,black,1074.3000000000002,1086.2,1.1076980359303605,11.899999999999864,1
Census Tract 3901,black,1078.6999999999998,1090.6,1.1031797534068872,11.900000000000091,1
Census Tract 4304,black,1358.6,1459.1,7.397320771382305,100.5,6
Census Tract 4305,black,1430.4,1498.7,4.77488814317673,68.29999999999995,6
Census Tract 4306,black,1493.3,1509.4,1.0781490658273714,16.100000000000136,6
Census Tract 2307,black,1228.4,1309.8000000000002,6.626506024096393,81.40000000000009,5
Census Tract 2309,black,1295.2,1314.3,1.474675725756633,19.09999999999991,2
Census Tract 2312,black,1162.0,1239.4,6.660929432013778,77.40000000000009,4
Census Tract 1707,white,2070.5,2222.5,7.341221927070755,152.0,6
Census Tract 1708,white,1991.4,2131.3,7.025208396103248,139.9000000000001,6
Census Tract 1711,white,1823.2,1914.9,5.029618253620011,91.70000000000005,6
Census Tract 1901,white,1558.0,1638.0,5.134788189987163,80.0,8
Census Tract 2422,white,1166.8,1178.6999999999998,1.0198834418923435,11.899999999999864,1
Census Tract 2003,white,1410.8000000000002,1578.5,11.886872696342486,167.69999999999982,7
Census Tract 2104,white,1492.5,1515.4,1.5343383584589676,22.90000000000009,9
Census Tract 2203,white,1288.8,1300.6999999999998,0.9233395406579659,11.899999999999864,1
Census Tract 2107,white,1314.2,1326.1000000000001,0.9054938365545648,11.900000000000091,1
Census Tract 2108,white,1336.5,1374.0,2.8058361391694726,37.5,2
Census Tract 2109,white,1314.6000000000001,1326.5,0.905218317358882,11.899999999999864,1
Census Tract 4201,black,1306.6,1318.5,0.9107607530996549,11.900000000000091,1
Census Tract 4204,black,1216.8000000000002,1309.3000000000002,7.601906640368178,92.5,5
Census Tract 4205,black,1147.4,1292.1000000000001,12.611120794840511,144.70000000000005,5
Census Tract 6913,black,1222.3,1300.3000000000002,6.381412091957802,78.00000000000023,5
Census Tract 317,white,1631.3000000000002,1689.5,3.5677067369582427,58.19999999999982,2
Census Tract 4701,black,1543.4,1614.9,4.632629260075158,71.5,4
Census Tract 4801,black,1588.9,1660.4,4.499968531688589,71.5,4
Census Tract 6910,black,1180.0,1247.9,5.754237288135601,67.90000000000009,4
Census Tract 2423,white,1208.7,1220.6,0.9845288326300871,11.899999999999864,1
Census Tract 4111,black,1260.3,1320.0,4.736967388716976,59.700000000000045,3
Census Tract 4604,black,1599.5,1697.3,6.114410753360422,97.79999999999995,6
Census Tract 6812,black,1020.8,1061.9,4.0262539184953114,41.100000000000136,4
Census Tract 6905,black,1212.2,1276.5,5.3044052136611075,64.29999999999995,5
Census Tract 2414,white,1182.4,1200.1,1.4969553450608777,17.699999999999818,2
Census Tract 2415,white,1151.6,1163.5,1.033344911427587,11.900000000000091,1
Census Tract 2416,white,1130.6,1142.5,1.0525384751459483,11.900000000000091,1
Census Tract 2420,white,1076.5,1088.4,1.1054342777519826,11.900000000000091,1
Census Tract 2433,white,1125.3,1137.2,1.0574957789034116,11.900000000000091,1
Census Tract 4912,black,1657.3,1776.3000000000002,7.180353587159852,119.00000000000023,6
Census Tract 4803,black,1582.8999999999999,1654.4,4.5170257123002235,71.50000000000023,4
Census Tract 7108,black,1154.2,1179.3000000000002,2.1746664356264196,25.100000000000136,2
Census Tract 7113,black,1094.0,1154.5,5.530164533820841,60.5,1
Census Tract 102.02,white,2083.4000000000005,2131.6000000000004,2.313525967169041,48.19999999999982,3
Census Tract 4802,black,1502.6,1574.1,4.758418740849195,71.5,4
Census Tract 4804,black,1606.8000000000002,1689.8000000000002,5.165546427682349,83.0,5
Census Tract 4805,black,1457.6,1540.6000000000001,5.694291986827678,83.00000000000023,5
Census Tract 2412,white,1257.7,1269.6,0.9461715830484108,11.899999999999864,1
Census Tract 6911,black,1143.8999999999999,1181.9,3.321968703558024,38.00000000000023,5
Census Tract 6912,black,1194.9,1227.4,2.71989287806511,32.5,5
Census Tract 6914,black,1283.1,1355.1,5.611409866729016,72.0,5
Census Tract 512,white,1391.8,1451.1,4.260669636442015,59.299999999999955,4
Census Tract 6915,black,1365.3000000000002,1439.2,5.412729802973694,73.89999999999986,6
Census Tract 7001,black,777.5,787.0,1.2218649517684887,9.5,1
Census Tract 4107,black,1266.1,1297.7,2.495853408103636,31.600000000000136,3
Census Tract 4108,black,1254.5,1266.4,0.9485850936628212,11.900000000000091,1
Census Tract 4112,black,1203.9,1322.6,9.859622892266785,118.69999999999982,3
Census Tract 5306,black,1745.8000000000002,1817.3000000000002,4.09554359033108,71.5,4
Census Tract 4601,black,1679.0,1722.1000000000001,2.5670041691483108,43.100000000000136,5
Census Tract 4602,black,1615.3,1698.3000000000002,5.138364390515708,83.00000000000023,5
Census Tract 4605,black,1568.6000000000001,1666.4,6.234859110034422,97.79999999999995,6
Census Tract 4606,black,1526.3000000000002,1609.3,5.43798728952367,82.99999999999977,5
Census Tract 4607,black,1542.8999999999999,1625.9,5.3794801996240995,83.00000000000023,5
Census Tract 2413,white,1240.6000000000001,1272.2,2.547154602611632,31.59999999999991,3
Census Tract 4610,black,1482.1,1565.1000000000001,5.600161932393242,83.00000000000023,5
Census Tract 6813,black,1082.8,1120.8000000000002,3.509420022164779,38.00000000000023,5
Census Tract 6814,black,1022.0000000000001,1060.0,3.718199608610556,37.999999999999886,5
Census Tract 601,white,1540.4,1604.7,4.174240457024146,64.29999999999995,2
Census Tract 6903,black,1089.1999999999998,1131.1999999999998,3.8560411311053993,42.0,4
Census Tract 6904,black,1142.1,1193.0,4.456702565449619,50.90000000000009,5
Census Tract 6909,black,1245.6,1313.5,5.4511881824020625,67.90000000000009,4
Census Tract 602,white,1539.2,1603.5,4.1774948024948,64.29999999999995,2
Census Tract 2421,white,1121.8000000000002,1133.6999999999998,1.0607951506507074,11.899999999999636,1
Census Tract 2431,white,1141.7,1153.6,1.0423053341508157,11.899999999999864,1
Census Tract 2432,white,1138.5,1150.4,1.0452349582784446,11.900000000000091,1
Census Tract 6116,white,707.5,826.0,16.74911660777385,118.5,3
Census Tract 2434,white,1106.0,1117.8999999999999,1.0759493670885953,11.899999999999864,1
Census Tract 2435,white,1042.3000000000002,1054.2,1.1417058428475353,11.899999999999864,1
Census Tract 7111,black,1146.6000000000001,1171.7,2.1890807605093237,25.09999999999991,2
Census Tract 2502,white,1398.8,1522.0,8.807549327995428,123.20000000000005,8
Census Tract 4910,black,1532.3000000000002,1603.8000000000002,4.66618808327351,71.5,4
Census Tract 4911,black,1556.5,1673.6000000000004,7.523289431416663,117.10000000000036,5
Census Tract 7101,black,1148.4,1180.9,2.8300243817485193,32.5,5
Census Tract 5101,black,1576.8999999999999,1659.9,5.263491660853589,83.00000000000023,5
Census Tract 5102,black,1602.1,1685.1000000000004,5.180700330815833,83.00000000000045,5
Census Tract 7103,black,1006.8,1031.4,2.443384982121587,24.600000000000136,5
Census Tract 5202,black,1659.1,1742.1000000000001,5.002712313905143,83.00000000000023,5
Census Tract 7109,black,1260.7000000000003,1294.3000000000002,2.6651860077734515,33.59999999999991,3
Census Tract 7110,black,1226.4,1251.5,2.046640574037827,25.09999999999991,2
Census Tract 7112,black,1066.1000000000001,1091.8000000000002,2.4106556608198146,25.700000000000045,2
Census Tract 7114,black,1201.4,1267.8999999999999,5.535208922923237,66.49999999999977,2
Census Tract 7106,black,1066.1,1091.2,2.354375762123641,25.100000000000136,2
Census Tract 619.02,white,1477.9,1490.7000000000003,0.8660937817173139,12.800000000000182,1
Census Tract 302,white,1893.4,1920.4,1.4260061265448398,27.0,3
Census Tract 303,white,1868.8000000000002,1917.0000000000002,2.5791952054794542,48.200000000000045,3
Census Tract 304,white,1836.1,1901.6999999999998,3.572790153041769,65.59999999999991,3
Census Tract 305,white,1823.2,1836.0,0.7020623080298352,12.799999999999955,1
Census Tract 308,white,1774.4,1854.5,4.514201983769156,80.09999999999991,3
Census Tract 2424,white,1218.3000000000002,1260.3,3.44742674218171,41.99999999999977,3
Census Tract 2425,white,1213.5,1274.5,5.026782035434693,61.0,3
Census Tract 2426,white,1257.1,1277.0,1.5830085116538137,19.90000000000009,2
Census Tract 2427,white,1206.3000000000002,1226.2,1.6496725524330482,19.899999999999864,2
Census Tract 2428,black,1155.5,1195.3000000000002,3.4443963652098812,39.80000000000018,2
Census Tract 2429,black,1151.2000000000003,1187.0,3.1097984711605036,35.79999999999973,2
Census Tract 2430,black,1142.9,1154.8,1.041210954589191,11.899999999999864,1
Census Tract 2204,white,1300.5,1330.8,2.329873125720873,30.299999999999955,2
Census Tract 2205,white,1330.7000000000003,1361.0,2.276997069211672,30.299999999999727,2
Census Tract 318,white,1622.2,1686.5,3.9637529281223003,64.29999999999995,2
Census Tract 2210,white,1408.3000000000002,1473.2,4.608393098061482,64.89999999999986,6
Census Tract 319,white,1589.1000000000001,1653.3999999999999,4.046315524510711,64.29999999999973,2
Census Tract 5205,black,1808.5,1891.5,4.5894387614044785,83.0,5
Census Tract 7205,white,1588.7000000000003,1730.6,8.9318310568389,141.89999999999964,3
Census Tract 4903,black,1385.8000000000002,1457.3000000000002,5.159474671669793,71.5,4
Census Tract 4904,black,1414.4,1485.9,5.055147058823529,71.5,4
Census Tract 3501,white,945.5,957.4000000000001,1.2585933368588145,11.900000000000091,1
Census Tract 3511,black,1018.5,1030.3999999999999,1.1683848797250727,11.899999999999864,1
Census Tract 2512,black,1336.5,1420.5,6.285072951739619,84.0,7
Census Tract 5701,white,507.0,548.3,8.14595660749506,41.299999999999955,2
Census Tract 309,white,1746.5,1843.5,5.553965073003149,97.0,3
Census Tract 2506,black,1446.7,1555.3000000000002,7.506739476048948,108.60000000000014,6
Census Tract 5601,white,365.20000000000005,377.1,3.2584884994523486,11.899999999999977,1
Census Tract 321,white,1614.0,1635.0,1.3011152416356877,21.0,4
Census Tract 4905,black,1403.8,1475.3000000000002,5.093318136486696,71.50000000000023,4
Census Tract 4906,black,1377.5,1449.0,5.190562613430127,71.5,4
Census Tract 4907,black,1449.6999999999998,1521.2000000000003,4.932054907912014,71.50000000000045,4
Census Tract 4908,black,1425.5,1497.0,5.015783935461242,71.5,4
Census Tract 7002,black,674.9000000000001,735.4000000000001,8.964291006074973,60.5,1
Census Tract 7102,black,1048.2,1072.8000000000002,2.346880366342314,24.600000000000136,5
Census Tract 7104,black,939.5,956.3,1.7881852048962164,16.799999999999955,4
Census Tract 7105,black,983.2000000000002,1008.9,2.613913751017068,25.699999999999818,2
Census Tract 7107,black,1089.2000000000003,1114.3,2.3044436283510534,25.09999999999968,2
Census Tract 2510,black,1233.9,1329.8,7.772104708647366,95.89999999999986,7
Census Tract 2804,black,1097.0,1108.9,1.084776663628085,11.900000000000091,1
Census Tract 3201,white,1099.5,1111.4,1.082310140973178,11.900000000000091,1
Census Tract 5808,white,646.8999999999999,781.2,20.760550316895998,134.30000000000018,4
Census Tract 3510,white,937.7,949.6000000000001,1.2690625999786809,11.900000000000091,1
Census Tract 3602,black,1058.3000000000002,1070.2,1.124444864405165,11.899999999999864,1
Census Tract 3801,black,1103.5,1115.4,1.0783869506116983,11.900000000000091,1
Census Tract 2315,black,1122.5,1159.7000000000003,3.314031180400915,37.20000000000027,3
Census Tract 2511,black,1277.9,1373.8,7.504499569606374,95.89999999999986,7
Census Tract 5502,white,1937.2999999999997,2008.8000000000002,3.6907035564961785,71.50000000000045,4
Census Tract 5608,white,152.0,152.0,0.0,0.0,0
Census Tract 5609,white,295.79999999999995,295.79999999999995,0.0,0.0,0
Census Tract 5003,black,1635.6999999999998,1707.2,4.371217215870896,71.50000000000023,4
Census Tract 5610,white,294.4,294.4,0.0,0.0,0
Census Tract 5611,white,151.7,151.7,0.0,0.0,0
Census Tract 5702,white,445.5,468.9,5.252525252525247,23.399999999999977,2
Census Tract 7304,black,1333.8,1400.3,4.985754985754986,66.5,2
Census Tract 7305,black,1477.2,1543.7000000000003,4.501760086650435,66.50000000000023,2
Census Tract 7306,black,1415.8000000000002,1507.0,6.441587794886269,91.19999999999982,3
Census Tract 7307,black,1460.0000000000002,1574.6,7.849315068493127,114.59999999999968,3
Census Tract 2503,white,1462.9,1568.6000000000001,7.225374256613579,105.70000000000005,8
Census Tract 2504,white,1530.7,1639.4,7.10132619063174,108.70000000000005,6
Census Tract 2505,white,1690.8000000000002,1799.5000000000002,6.428909392003787,108.70000000000005,6
Census Tract 2507,black,1406.0,1500.6999999999998,6.73541963015646,94.69999999999982,7
Census Tract 2508,black,1340.1,1436.0,7.156182374449675,95.90000000000009,7
Census Tract 5203,black,1755.0,1838.0,4.72934472934473,83.0,5
Census Tract 5206,black,1848.1999999999998,1931.1999999999998,4.490855967968835,83.0,5
Census Tract 5602,white,351.4,351.4,0.0,0.0,0
Census Tract 5603,white,266.0,266.0,0.0,0.0,0
Census Tract 5607,white,108.4,108.4,0.0,0.0,0
Census Tract 7115,black,1311.0,1384.8,5.629290617848967,73.79999999999995,3
Census Tract 7206,black,1504.0,1645.9,9.43484042553192,141.9000000000001,3
Census Tract 310,white,1666.0,1746.7,4.843937575030015,80.70000000000005,3
Census Tract 5803,white,662.2,715.5000000000001,8.048927816369686,53.30000000000007,2
Census Tract 505,white,1477.8,1501.2000000000003,1.583434835566404,23.40000000000032,2
Census Tract 508,white,1422.9,1451.0,1.9748401152575659,28.09999999999991,4
Census Tract 510,white,1399.3000000000002,1417.9,1.3292360465947193,18.59999999999991,4
Census Tract 514,white,1308.6,1409.8999999999999,7.741097355952924,101.29999999999995,4
Census Tract 819,white,1109.0,1120.8999999999999,1.0730387736699607,11.899999999999864,1
Census Tract 2520,black,1251.1,1299.5,3.8685956358404683,48.40000000000009,4
Census Tract 2603,black,1068.3999999999999,1145.3000000000002,7.1976787719955375,76.90000000000032,3
Census Tract 403,white,1715.5,1727.4,0.6936753133197372,11.900000000000091,1
Census Tract 408,white,1583.2000000000003,1654.5,4.503537139969663,71.29999999999973,3
Census Tract 501,white,1551.6,1608.0,3.634957463263734,56.40000000000009,4
Census Tract 502,white,1541.1,1588.7,3.0887028745701213,47.600000000000136,2
Census Tract 503,white,1543.6,1591.2,3.0837004405286432,47.600000000000136,2
Census Tract 3802,black,1049.6999999999998,1061.6,1.1336572354005994,11.900000000000091,1
Census Tract 6004,white,886.2,898.1,1.3428120063191127,11.899999999999977,1
Census Tract 815,white,1119.1,1135.9,1.5012063265123923,16.800000000000182,2
Census Tract 7201,black,1404.5,1656.0,17.90672837308651,251.5,3
Census Tract 7202,black,1367.6,1486.7,8.708686750511855,119.10000000000014,3
Census Tract 7203,black,1402.1999999999998,1544.1,10.119811724433042,141.9000000000001,3
Census Tract 7207,black,1478.1,1592.6999999999998,7.7531966714024705,114.59999999999991,3
Census Tract 7301,black,1378.0,1451.8,5.355587808417994,73.79999999999995,3
Census Tract 7303,black,1181.1,1241.6,5.12234357802049,60.5,1
Census Tract 311,white,1713.4,1790.0,4.470643165635573,76.59999999999991,3
Census Tract 312,white,1739.6000000000001,1752.4000000000003,0.7358013336399276,12.800000000000182,1
Census Tract 313,white,1729.9,1742.7000000000003,0.7399271634198613,12.800000000000182,1
Census Tract 314,white,1626.6000000000001,1639.4,0.7869174966187111,12.799999999999955,1
Census Tract 5705,white,307.79999999999995,329.6,7.08252111760886,21.800000000000068,1
Census Tract 5801,white,635.3000000000001,647.2,1.8731308043444004,11.899999999999977,1
Census Tract 5802,white,650.2,662.0999999999999,1.8302060904336916,11.899999999999864,1
Census Tract 603,white,1480.5,1544.8000000000002,4.343127321850739,64.30000000000018,2
Census Tract 5804,white,527.4,598.8,13.538111490329916,71.39999999999998,2
Census Tract 5806,white,630.0999999999999,701.5,11.331534677035407,71.40000000000009,2
Census Tract 5303,black,1718.1999999999998,1789.7000000000003,4.161331626120385,71.50000000000045,4
Census Tract 513,white,1323.2,1382.5,4.481559854897215,59.299999999999955,4
Census Tract 5001,black,1579.1,1650.6,4.5278956367551135,71.5,4
Census Tract 506,white,1469.7,1534.0,4.375042525685511,64.29999999999995,2
Census Tract 507,white,1428.4,1484.8,3.9484738168580136,56.399999999999864,4
Census Tract 509,white,1406.3000000000002,1418.2,0.8461921353907319,11.899999999999864,1
Census Tract 511,white,1377.1000000000001,1418.3000000000002,2.9917943504465936,41.200000000000045,4
Census Tract 818,white,1073.5,1085.4,1.10852352119237,11.900000000000091,1
Census Tract 901,white,2040.1,2054.7,0.7156511935689382,14.599999999999909,2
Census Tract 902,white,1962.2,1974.1000000000001,0.6064621343390119,11.900000000000091,1
Census Tract 903,white,1915.8000000000002,1927.7,0.6211504332393706,11.899999999999864,1
Census Tract 1001,white,1741.4,1753.3000000000002,0.6833582175261336,11.900000000000091,1
Census Tract 2602,black,1022.4999999999999,1113.0,8.850855745721283,90.50000000000011,3
Census Tract 1002,white,1802.4,1814.3000000000002,0.6602308033732851,11.900000000000091,1
Census Tract 2601,black,1050.6,1117.9,6.405863316200285,67.30000000000018,4
Census Tract 624,white,1398.6,1462.9,4.597454597454611,64.30000000000018,2
Census Tract 4913,black,1628.8,1700.3000000000002,4.389734774066812,71.50000000000023,4
Census Tract 7204,white,1583.3000000000002,1725.1999999999998,8.962293943030355,141.89999999999964,3
Census Tract 5304,black,1861.8,2049.2000000000003,10.065527983671734,187.40000000000032,7
Census Tract 634,white,1421.6,1471.7,3.5241980866629246,50.100000000000136,4
Census Tract 7506,black,1621.4,1693.4,4.440606882940668,72.0,3
Census Tract 401,white,1755.4000000000003,1811.8000000000002,3.212942918992814,56.399999999999864,4
Census Tract 406,white,1625.5,1708.0,5.075361427253153,82.5,3
Census Tract 407,white,1625.1000000000001,1696.2,4.3751153775152245,71.09999999999991,3
Census Tract 409,white,1594.1000000000001,1653.4,3.7199673797126875,59.299999999999955,3
Census Tract 816,white,1115.6,1132.4,1.5059160989602174,16.800000000000182,2
Census Tract 817,white,1097.3999999999999,1114.2,1.5308911973756318,16.800000000000182,2
Census Tract 2513,black,1370.5,1457.3000000000002,6.333454943451308,86.80000000000018,6
Census Tract 2514,black,1312.7,1369.3,4.311723927782426,56.59999999999991,5
Census Tract 2515,black,1287.0,1360.4,5.703185703185711,73.40000000000009,6
Census Tract 2519,black,1218.9,1280.9,5.086553449831816,62.0,5
Census Tract 2607,black,948.0999999999999,1023.9000000000001,7.994937242906887,75.80000000000018,3
Census Tract 6009,white,803.7,815.6,1.4806519845713546,11.899999999999977,1
Census Tract 6112,white,817.9,892.5,9.120919427802914,74.60000000000002,4
Census Tract 628,white,1380.5,1411.7,2.260050706265849,31.200000000000045,2
Census Tract 629,white,1410.3,1441.5,2.212295256328444,31.200000000000045,2
Census Tract 630,white,1430.5,1452.9,1.5658860538273394,22.40000000000009,4
Census Tract 631,white,1464.1999999999998,1514.3000000000002,3.421663707143858,50.100000000000364,4
Census Tract 632,white,1485.9,1683.5,13.29833770778652,197.5999999999999,2
Census Tract 1102,white,1653.1000000000001,1749.8000000000002,5.849615873207915,96.70000000000005,2
Census Tract 2516,black,1265.4,1338.8000000000002,5.800537379484755,73.40000000000009,6
Census Tract 2517,black,1201.8000000000002,1275.1999999999998,6.107505408553805,73.39999999999964,6
