,Unnamed: 0.1,Unnamed: 0,sampno,locno,perno,loctype,state,country,state_fips,county_fips,tract_fips,out_region,home,latitude,longitude,tract
18981,18981,66116,70038990,20002,2,2,IL,USA,17,31,81800,0,0,41.893324,-87.63919,Census Tract 818
18982,18982,66117,70038990,30002,3,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
18991,18991,66151,70038996,10000,-1,1,IL,USA,17,31,242100,0,1,41.89967,-87.669838,Census Tract 2421
18992,18992,66152,70038996,10002,1,2,IL,USA,17,31,243500,0,0,41.892654,-87.652517,Census Tract 2435
18993,18993,66153,70038996,20002,2,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079,Census Tract 815
19141,19141,66471,70039163,10000,-1,1,IL,USA,17,31,221600,0,1,41.921246,-87.685098,Census Tract 2216
19142,19142,66472,70039163,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
19143,19143,66473,70039163,20002,2,2,IL,USA,17,31,222600,0,0,41.915639,-87.70448,Census Tract 2226
19277,19277,66769,70039264,10000,-1,1,IL,USA,17,31,301802,0,1,41.845185,-87.727759,Census Tract 3018.02
19278,19278,66770,70039264,10002,1,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079,Census Tract 815
19279,19279,66771,70039264,30003,3,3,IL,USA,17,31,832300,0,0,41.919826,-87.672781,Census Tract 8323
19517,19517,67308,70039532,10000,-1,1,IL,USA,17,31,832100,0,1,41.952821,-87.653241,Census Tract 8321
19518,19518,67309,70039532,10002,1,2,IL,USA,17,31,832600,0,0,41.914754,-87.654465,Census Tract 8326
19519,19519,67310,70039532,10003,1,3,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
19869,19869,68295,70039852,10000,-1,1,IL,USA,17,31,440101,0,1,41.748627,-87.601451,Census Tract 4401.01
19870,19870,68296,70039852,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
19899,19899,68390,70039882,10000,-1,1,IL,USA,17,31,831800,0,1,41.978233,-87.716453,Census Tract 8318
19900,19900,68391,70039882,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
19901,19901,68392,70039882,20002,2,2,IL,USA,17,31,320600,0,0,41.870554,-87.616596,Census Tract 3206
20129,20129,68962,70040093,10000,-1,1,IL,USA,17,31,243300,0,1,41.892478,-87.664739,Census Tract 2433
20130,20130,68963,70040093,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20131,20131,68964,70040093,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20142,20142,68982,70040100,10000,-1,1,IL,USA,17,31,71500,0,1,41.914242,-87.625092,Census Tract 715
20143,20143,68983,70040100,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20144,20144,68984,70040100,20003,2,3,IL,USA,17,31,411200,0,0,41.790562,-87.594017,Census Tract 4112
20148,20148,68989,70040102,10000,-1,1,IL,USA,17,31,70103,0,1,41.926811,-87.642605,Census Tract 701.03
20149,20149,68990,70040102,10002,1,2,IL,USA,17,31,70200,0,0,41.929078,-87.646293,Census Tract 702
20150,20150,68994,70040103,10000,-1,1,IL,USA,17,31,210602,0,1,41.934163,-87.712572,Census Tract 2106.02
20151,20151,68995,70040103,10003,1,3,IL,USA,17,31,420200,0,0,41.783468,-87.593521,Census Tract 4202
20152,20152,68996,70040103,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20164,20164,69053,70040114,10000,-1,1,IL,USA,17,31,390500,0,1,41.805978,-87.599199,Census Tract 3905
20165,20165,69054,70040114,10003,1,3,IL,USA,17,31,420200,0,0,41.783468,-87.593521,Census Tract 4202
20166,20166,69055,70040114,20002,2,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
20167,20167,69056,70040114,20003,2,3,IL,USA,17,31,81401,0,0,41.895035,-87.619717,Census Tract 814.01
20183,20183,69117,70040140,10000,-1,1,IL,USA,17,31,71000,0,1,41.921701,-87.655911,Census Tract 710
20184,20184,69118,70040140,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
20185,20185,69126,70040148,10000,-1,1,IL,USA,17,31,250500,0,1,41.914618,-87.796796,Census Tract 2505
20186,20186,69127,70040148,10002,1,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079,Census Tract 815
20206,20206,69162,70040160,10000,-1,1,IL,USA,17,31,411100,0,1,41.790455,-87.589701,Census Tract 4111
20207,20207,69163,70040160,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20208,20208,69164,70040160,20002,2,2,IL,USA,17,31,836200,0,0,41.790469,-87.601285,Census Tract 8362
20209,20209,69165,70040160,30003,3,3,IL,USA,17,31,411000,0,0,41.787227,-87.577462,Census Tract 4110
20229,20229,69204,70040177,10000,-1,1,IL,USA,17,31,81300,0,1,41.898335,-87.620753,Census Tract 813
20230,20230,69205,70040177,10002,1,2,IL,USA,17,31,280100,0,0,41.885452,-87.643498,Census Tract 2801
20272,20272,69303,70040247,10000,-1,1,IL,USA,17,31,630500,0,1,41.797428,-87.689017,Census Tract 6305
20273,20273,69304,70040247,10002,1,2,IL,USA,17,31,81403,0,0,41.892991,-87.620956,Census Tract 814.03
20304,20304,69399,70040271,10000,-1,1,IL,USA,17,31,320600,0,1,41.870554,-87.616596,Census Tract 3206
20305,20305,69400,70040271,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20309,20309,69405,70040285,10000,-1,1,IL,USA,17,31,30703,0,1,41.978875,-87.657871,Census Tract 307.03
20310,20310,69406,70040285,10002,1,2,IL,USA,17,31,842900,0,0,41.863139,-87.672937,Census Tract 8429
20333,20333,69451,70040302,10000,-1,1,IL,USA,17,31,839200,0,1,41.842011,-87.622036,Census Tract 8392
20334,20334,69452,70040302,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20367,20367,69540,70040354,10000,-1,1,IL,USA,17,31,221400,0,1,41.920801,-87.694532,Census Tract 2214
20368,20368,69541,70040354,10002,1,2,IL,USA,17,31,240700,0,0,41.912088,-87.694599,Census Tract 2407
20369,20369,69545,70040355,10000,-1,1,IL,USA,17,31,221600,0,1,41.921246,-87.685098,Census Tract 2216
20370,20370,69546,70040355,10002,1,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249,Census Tract 8330
20371,20371,69548,70040358,10000,-1,1,IL,USA,17,31,20801,0,1,41.986808,-87.694415,Census Tract 208.01
20372,20372,69549,70040358,10002,1,2,IL,USA,17,31,980000,0,0,41.979419,-87.902438,Census Tract 9800
20373,20373,69557,70040364,10000,-1,1,IL,USA,17,31,40700,0,1,41.967431,-87.694068,Census Tract 407
20374,20374,69558,70040364,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20375,20375,69560,70040368,10000,-1,1,IL,USA,17,31,30500,0,1,41.987226,-87.664936,Census Tract 305
20376,20376,69561,70040368,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20423,20423,69704,70040451,10000,-1,1,IL,USA,17,31,50200,0,1,41.95774,-87.683717,Census Tract 502
20424,20424,69705,70040451,20002,2,2,IL,USA,17,31,280100,0,0,41.885452,-87.643498,Census Tract 2801
20425,20425,69706,70040451,30003,3,3,IL,USA,17,31,50200,0,0,41.95774,-87.683717,Census Tract 502
20426,20426,69707,70040451,40003,4,3,IL,USA,17,31,50200,0,0,41.95774,-87.683717,Census Tract 502
20541,20541,70000,70040644,10000,-1,1,IL,USA,17,31,410700,0,1,41.798049,-87.5942,Census Tract 4107
20542,20542,70001,70040644,10003,1,3,IL,USA,17,31,836200,0,0,41.790469,-87.601285,Census Tract 8362
20557,20557,70025,70040658,10000,-1,1,IL,USA,17,31,40600,0,1,41.966834,-87.684018,Census Tract 406
20558,20558,70026,70040658,10002,1,2,IL,USA,17,31,81600,0,0,41.892057,-87.628871,Census Tract 816
20577,20577,70068,70040701,10000,-1,1,IL,USA,17,31,420700,0,1,41.776691,-87.610693,Census Tract 4207
20578,20578,70069,70040701,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20579,20579,70070,70040701,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20580,20580,70071,70040701,20003,2,3,IL,USA,17,31,834400,0,0,41.77695,-87.596303,Census Tract 8344
20587,20587,70093,70040741,10000,-1,1,IL,USA,17,31,320600,0,1,41.870554,-87.616596,Census Tract 3206
20588,20588,70094,70040741,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
20636,20636,70218,70040804,10000,-1,1,IL,USA,17,31,50100,0,1,41.957845,-87.676373,Census Tract 501
20637,20637,70219,70040804,20002,2,2,IL,USA,17,31,140200,0,0,41.970695,-87.713004,Census Tract 1402
20638,20638,70220,70040804,30002,3,2,IL,USA,17,31,50500,0,0,41.950447,-87.683507,Census Tract 505
20694,20694,70409,70040884,10000,-1,1,IL,USA,17,31,837300,0,1,41.871619,-87.705552,Census Tract 8373
20695,20695,70410,70040884,10003,1,3,IL,USA,17,31,271800,0,0,41.871496,-87.69849,Census Tract 2718
20696,20696,70411,70040884,20002,2,2,IL,USA,17,31,838100,0,0,41.878667,-87.671689,Census Tract 8381
20701,20701,70423,70040892,10000,-1,1,IL,USA,17,31,40402,0,1,41.972545,-87.678818,Census Tract 404.02
20702,20702,70424,70040892,10002,1,2,IL,USA,17,31,81201,0,0,41.899154,-87.626212,Census Tract 812.01
20703,20703,70425,70040892,20002,2,2,IL,USA,17,31,831800,0,0,41.978233,-87.716453,Census Tract 8318
20704,20704,70426,70040892,20003,2,3,IL,USA,17,31,831800,0,0,41.978233,-87.716453,Census Tract 8318
20710,20710,70449,70040894,10000,-1,1,IL,USA,17,31,130100,0,1,41.991104,-87.720809,Census Tract 1301
20711,20711,70450,70040894,20002,2,2,IL,USA,17,31,831100,0,0,41.942856,-87.717496,Census Tract 8311
20712,20712,70451,70040894,30003,3,3,IL,USA,17,31,10400,0,0,42.006411,-87.658816,Census Tract 104
20713,20713,70455,70040899,10000,-1,1,IL,USA,17,31,140701,0,1,41.967038,-87.712652,Census Tract 1407.01
20714,20714,70456,70040899,10002,1,2,IL,USA,17,31,281900,0,0,41.878635,-87.642924,Census Tract 2819
20736,20736,70543,70040950,10000,-1,1,IL,USA,17,31,243300,0,1,41.892478,-87.664739,Census Tract 2433
20737,20737,70544,70040950,10002,1,2,IL,USA,17,31,838200,0,0,41.870416,-87.675079,Census Tract 8382
20740,20740,70551,70040981,10000,-1,1,IL,USA,17,31,282700,0,1,41.871367,-87.688681,Census Tract 2827
20741,20741,70552,70040981,20002,2,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079,Census Tract 815
20742,20742,70553,70040981,30002,3,2,IL,USA,17,31,70600,0,0,41.928763,-87.665677,Census Tract 706
20743,20743,70554,70040981,30003,3,3,IL,USA,17,31,832900,0,0,41.874181,-87.661901,Census Tract 8329
20820,20820,70718,70041089,10000,-1,1,IL,USA,17,31,350400,0,1,41.841929,-87.62837,Census Tract 3504
20821,20821,70719,70041089,10003,1,3,IL,USA,17,31,350400,0,0,41.841929,-87.62837,Census Tract 3504
20822,20822,70720,70041089,20003,2,3,IL,USA,17,31,350400,0,0,41.841929,-87.62837,Census Tract 3504
20823,20823,70721,70041089,30003,3,3,IL,USA,17,31,350400,0,0,41.841929,-87.62837,Census Tract 3504
20860,20860,70801,70041123,10000,-1,1,IL,USA,17,31,832000,0,1,41.946294,-87.654298,Census Tract 8320
20861,20861,70802,70041123,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
20862,20862,70803,70041123,10003,1,3,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
20914,20914,70944,70041180,10000,-1,1,IL,USA,17,31,440800,0,1,41.731711,-87.603328,Census Tract 4408
20915,20915,70945,70041180,20003,2,3,IL,USA,17,31,470100,0,0,41.728221,-87.596489,Census Tract 4701
20984,20984,71140,70041267,10000,-1,1,IL,USA,17,31,81700,0,1,41.892218,-87.631832,Census Tract 817
20985,20985,71141,70041267,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
21007,21007,71192,70041287,10000,-1,1,IL,USA,17,31,30601,0,1,41.988972,-87.654609,Census Tract 306.01
21008,21008,71193,70041287,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21023,21023,71279,70041302,10000,-1,1,IL,USA,17,31,460500,0,1,41.746882,-87.572604,Census Tract 4605
21024,21024,71280,70041302,20003,2,3,IL,USA,17,31,460500,0,0,41.746882,-87.572604,Census Tract 4605
21067,21067,71392,70041339,10000,-1,1,IL,USA,17,31,390500,0,1,41.805978,-87.599199,Census Tract 3905
21068,21068,71393,70041339,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
21069,21069,71394,70041342,10000,-1,1,IL,USA,17,31,222500,0,1,41.915708,-87.699597,Census Tract 2225
21070,21070,71395,70041342,10002,1,2,IL,USA,17,31,221400,0,0,41.920801,-87.694532,Census Tract 2214
21071,21071,71396,70041342,30002,3,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21072,21072,71412,70041348,10000,-1,1,IL,USA,17,31,31000,0,1,41.972437,-87.671109,Census Tract 310
21073,21073,71413,70041348,10002,1,2,IL,USA,17,31,30103,0,0,41.995524,-87.655153,Census Tract 301.03
21084,21084,71481,70041365,10000,-1,1,IL,USA,17,31,70103,0,1,41.926811,-87.642605,Census Tract 701.03
21085,21085,71482,70041365,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
21099,21099,71512,70041377,10000,-1,1,IL,USA,17,31,63200,0,1,41.938923,-87.634673,Census Tract 632
21100,21100,71513,70041377,10002,1,2,IL,USA,17,31,81403,0,0,41.892991,-87.620956,Census Tract 814.03
21109,21109,71525,70041387,10000,-1,1,IL,USA,17,31,81600,0,1,41.892057,-87.628871,Census Tract 816
21110,21110,71526,70041387,10002,1,2,IL,USA,17,31,81800,0,0,41.893324,-87.63919,Census Tract 818
21117,21117,71544,70041397,10000,-1,1,IL,USA,17,31,160200,0,1,41.958794,-87.7384,Census Tract 1602
21118,21118,71545,70041397,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
21119,21119,71546,70041397,20002,2,2,IL,USA,17,31,281900,0,0,41.878635,-87.642924,Census Tract 2819
21120,21120,71563,70041399,10000,-1,1,IL,USA,17,31,70500,0,1,41.928945,-87.660892,Census Tract 705
21121,21121,71564,70041399,10002,1,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079,Census Tract 815
21122,21122,71565,70041409,10000,-1,1,IL,USA,17,31,51400,0,1,41.935442,-87.680959,Census Tract 514
21123,21123,71566,70041409,10002,1,2,IL,USA,17,31,70102,0,0,41.930583,-87.642202,Census Tract 701.02
21167,21167,71664,70041465,10000,-1,1,IL,USA,17,31,70103,0,1,41.926811,-87.642605,Census Tract 701.03
21168,21168,71665,70041465,10002,1,2,IL,USA,17,31,81800,0,0,41.893324,-87.63919,Census Tract 818
21178,21178,71698,70041477,10000,-1,1,IL,USA,17,31,740300,0,1,41.695069,-87.710723,Census Tract 7403
21179,21179,71699,70041477,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
21180,21180,71702,70041477,20002,2,2,IL,USA,17,31,81402,0,0,41.891022,-87.612931,Census Tract 814.02
21194,21194,71745,70041495,10000,-1,1,IL,USA,17,31,221600,0,1,41.921246,-87.685098,Census Tract 2216
21195,21195,71746,70041495,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
21207,21207,71783,70041511,10000,-1,1,IL,USA,17,31,510300,0,1,41.715738,-87.574974,Census Tract 5103
21208,21208,71784,70041511,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
21209,21209,71787,70041511,20003,2,3,IL,USA,17,31,834700,0,0,41.79069,-87.645033,Census Tract 8347
21210,21210,71794,70041513,10000,-1,1,IL,USA,17,31,80100,0,1,41.907549,-87.62679,Census Tract 801
21211,21211,71795,70041513,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21216,21216,71824,70041523,10000,-1,1,IL,USA,17,31,30604,0,1,41.985871,-87.652455,Census Tract 306.04
21217,21217,71825,70041523,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
21218,21218,71826,70041523,20002,2,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21224,21224,71844,70041528,10000,-1,1,IL,USA,17,31,140701,0,1,41.967038,-87.712652,Census Tract 1407.01
21225,21225,71845,70041528,10002,1,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079,Census Tract 815
21226,21226,71846,70041528,20002,2,2,IL,USA,17,31,320600,0,0,41.870554,-87.616596,Census Tract 3206
21260,21260,71959,70041606,10000,-1,1,IL,USA,17,31,20801,0,1,41.986808,-87.694415,Census Tract 208.01
21261,21261,71960,70041606,10002,1,2,IL,USA,17,31,241300,0,0,41.906772,-87.681025,Census Tract 2413
21262,21262,71961,70041606,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21263,21263,71963,70041619,10000,-1,1,IL,USA,17,31,835000,0,1,41.782849,-87.686049,Census Tract 8350
21264,21264,71964,70041619,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
21265,21265,71965,70041619,10003,1,3,IL,USA,17,31,838100,0,0,41.878667,-87.671689,Census Tract 8381
21266,21266,71966,70041619,40003,4,3,IL,USA,17,31,835100,0,0,41.790158,-87.686248,Census Tract 8351
21267,21267,71974,70041639,10000,-1,1,IL,USA,17,31,31100,0,1,41.972668,-87.663866,Census Tract 311
21268,21268,71975,70041639,10003,1,3,IL,USA,17,31,830700,0,0,41.958304,-87.660765,Census Tract 8307
21269,21269,71978,70041642,10000,-1,1,IL,USA,17,31,110100,0,1,41.987476,-87.769673,Census Tract 1101
21270,21270,71979,70041642,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21271,21271,71980,70041642,10003,1,3,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
21272,21272,71981,70041655,10000,-1,1,IL,USA,17,31,690400,0,1,41.769259,-87.620208,Census Tract 6904
21273,21273,71982,70041655,10002,1,2,IL,USA,17,31,461000,0,0,41.727392,-87.546542,Census Tract 4610
21274,21274,71983,70041655,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21275,21275,71984,70041655,30002,3,2,IL,USA,17,31,410800,0,0,41.797961,-87.589625,Census Tract 4108
21276,21276,71985,70041655,40003,4,3,IL,USA,17,31,691300,0,0,41.754681,-87.619847,Census Tract 6913
21294,21294,72030,70041699,10000,-1,1,IL,USA,17,31,830800,0,1,41.965141,-87.676577,Census Tract 8308
21295,21295,72031,70041699,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21296,21296,72032,70041702,10000,-1,1,IL,USA,17,31,841300,0,1,41.843977,-87.684202,Census Tract 8413
21297,21297,72033,70041702,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21298,21298,72034,70041702,20002,2,2,IL,USA,17,31,170100,0,0,41.95586,-87.794817,Census Tract 1701
21307,21307,72054,70042971,10000,-1,1,IL,USA,17,31,840000,0,1,41.831171,-87.638298,Census Tract 8400
21308,21308,72055,70042971,10002,1,2,IL,USA,17,31,340600,0,0,41.827428,-87.632522,Census Tract 3406
21309,21309,72056,70042971,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21310,21310,72057,70042971,20002,2,2,IL,USA,17,31,81403,0,0,41.892991,-87.620956,Census Tract 814.03
21311,21311,72058,70042971,30002,3,2,IL,USA,17,31,81300,0,0,41.898335,-87.620753,Census Tract 813
21312,21312,72059,70042971,50003,5,3,IL,USA,17,31,840100,0,0,41.841831,-87.639203,Census Tract 8401
21313,21313,72060,70042984,10000,-1,1,IL,USA,17,31,242600,0,1,41.90056,-87.694197,Census Tract 2426
21314,21314,72061,70042984,10003,1,3,IL,USA,17,31,838100,0,0,41.878667,-87.671689,Census Tract 8381
21315,21315,72079,70042997,10000,-1,1,IL,USA,17,31,171000,0,1,41.941807,-87.796524,Census Tract 1710
21316,21316,72080,70042997,10003,1,3,IL,USA,17,31,170100,0,0,41.95586,-87.794817,Census Tract 1701
21317,21317,72081,70043007,10000,-1,1,IL,USA,17,31,660302,0,1,41.783596,-87.698393,Census Tract 6603.02
21318,21318,72082,70043007,10003,1,3,IL,USA,17,31,650500,0,0,41.762219,-87.732035,Census Tract 6505
21319,21319,72083,70043007,50003,5,3,IL,USA,17,31,630300,0,0,41.798862,-87.708638,Census Tract 6303
21320,21320,72084,70043007,60003,6,3,IL,USA,17,31,630300,0,0,41.798862,-87.708638,Census Tract 6303
21321,21321,72085,70043007,70003,7,3,IL,USA,17,31,630300,0,0,41.798862,-87.708638,Census Tract 6303
21322,21322,72108,70043008,10000,-1,1,IL,USA,17,31,830700,0,1,41.958304,-87.660765,Census Tract 8307
21323,21323,72109,70043008,10002,1,2,IL,USA,17,31,20702,0,0,41.994126,-87.704894,Census Tract 207.02
21324,21324,72110,70043008,10003,1,3,IL,USA,17,31,31700,0,0,41.965447,-87.663195,Census Tract 317
21325,21325,72111,70043008,20002,2,2,IL,USA,17,31,31300,0,0,41.973765,-87.64653,Census Tract 313
21326,21326,72112,70043008,20003,2,3,IL,USA,17,31,31700,0,0,41.965447,-87.663195,Census Tract 317
21327,21327,72113,70043008,30002,3,2,IL,USA,17,31,40201,0,0,41.97258,-87.694,Census Tract 402.01
21328,21328,72114,70043008,30003,3,3,IL,USA,17,31,31700,0,0,41.965447,-87.663195,Census Tract 317
21329,21329,72115,70043008,40002,4,2,IL,USA,17,31,40100,0,0,41.985622,-87.682886,Census Tract 401
21330,21330,72116,70043008,50003,5,3,IL,USA,17,31,32100,0,0,41.958154,-87.653018,Census Tract 321
21331,21331,72122,70043009,10000,-1,1,IL,USA,17,31,210400,0,1,41.935745,-87.730306,Census Tract 2104
21332,21332,72123,70043009,10003,1,3,IL,USA,17,31,170100,0,0,41.95586,-87.794817,Census Tract 1701
21333,21333,72127,70043011,10000,-1,1,IL,USA,17,31,710200,0,1,41.755113,-87.651425,Census Tract 7102
21334,21334,72128,70043011,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21335,21335,72129,70043011,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21336,21336,72130,70043016,10000,-1,1,IL,USA,17,31,410100,0,1,41.801582,-87.581026,Census Tract 4101
21337,21337,72131,70043016,10002,1,2,IL,USA,17,31,833100,0,0,41.879078,-87.657046,Census Tract 8331
21338,21338,72132,70043016,10003,1,3,IL,USA,17,31,680900,0,0,41.77643,-87.63763,Census Tract 6809
21339,21339,72137,70043017,10000,-1,1,IL,USA,17,31,250200,0,1,41.912351,-87.751073,Census Tract 2502
21340,21340,72138,70043017,10002,1,2,IL,USA,17,31,831000,0,0,41.914798,-87.676997,Census Tract 8310
21341,21341,72139,70043017,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
21342,21342,72142,70043017,20003,2,3,IL,USA,17,31,243300,0,0,41.892478,-87.664739,Census Tract 2433
21343,21343,72143,70043017,30003,3,3,IL,USA,17,31,240200,0,0,41.912442,-87.670182,Census Tract 2402
